id,real_name,hit,rpm,slot,acc,rec,mag,ammo,mod,class,gx,gy,gw,gh,tex
wpn_eft_ak74_duty_romeo8_magd_off,"Kalashnikov AK-74 ""Duty""",0.5,650.0,2,0.35,0.545,60.0,5.45x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,6.0,2.0,ui\eft_ak74_duty_ui
wpn_eft_ak74_duty_romeo4_magd,"Kalashnikov AK-74 ""Duty""",0.5,650.0,2,0.35,0.545,60.0,5.45x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,6.0,2.0,ui\eft_ak74_duty_ui
wpn_eft_ak74_duty_romeo4_magd_off,"Kalashnikov AK-74 ""Duty""",0.5,650.0,2,0.35,0.545,60.0,5.45x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,6.0,2.0,ui\eft_ak74_duty_ui
wpn_eft_ak74_duty_exps3_magd,"Kalashnikov AK-74 ""Duty""",0.5,650.0,2,0.35,0.545,60.0,5.45x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,6.0,2.0,ui\eft_ak74_duty_ui
wpn_eft_ak74_duty_exps3_magd_off,"Kalashnikov AK-74 ""Duty""",0.5,650.0,2,0.35,0.545,60.0,5.45x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,6.0,2.0,ui\eft_ak74_duty_ui
wpn_eft_ak74_duty_he510_magd,"Kalashnikov AK-74 ""Duty""",0.5,650.0,2,0.35,0.545,60.0,5.45x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,6.0,2.0,ui\eft_ak74_duty_ui
wpn_eft_ak74_duty_he510_magd_off,"Kalashnikov AK-74 ""Duty""",0.5,650.0,2,0.35,0.545,60.0,5.45x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,6.0,2.0,ui\eft_ak74_duty_ui
wpn_eft_ak74_tac_cortex,"Kalashnikov AK-74 ""Tactical""",0.5,650.0,2,0.35,0.545,60.0,5.45x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,6.0,2.0,ui\eft_ak74_tac_ui
wpn_eft_ak74_tac_march_f_shorty,"Kalashnikov AK-74 ""Tactical""",0.5,650.0,2,0.35,0.545,60.0,5.45x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,6.0,2.0,ui\eft_ak74_tac_ui
wpn_eft_ak74_tac_e0t2_magd,"Kalashnikov AK-74 ""Tactical""",0.5,650.0,2,0.35,0.545,60.0,5.45x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,6.0,2.0,ui\eft_ak74_tac_ui
wpn_eft_ak74_tac_e0t2_magd_off,"Kalashnikov AK-74 ""Tactical""",0.5,650.0,2,0.35,0.545,60.0,5.45x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,6.0,2.0,ui\eft_ak74_tac_ui
wpn_eft_ak74_tac_uh1_magd_off,"Kalashnikov AK-74 ""Tactical""",0.5,650.0,2,0.35,0.545,60.0,5.45x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,6.0,2.0,ui\eft_ak74_tac_ui
wpn_eft_ak74_tac_romeo8_magd,"Kalashnikov AK-74 ""Tactical""",0.5,650.0,2,0.35,0.545,60.0,5.45x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,6.0,2.0,ui\eft_ak74_tac_ui
wpn_eft_ak74_tac_romeo8_magd_off,"Kalashnikov AK-74 ""Tactical""",0.5,650.0,2,0.35,0.545,60.0,5.45x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,6.0,2.0,ui\eft_ak74_tac_ui
wpn_eft_ak74_tac_romeo4_magd,"Kalashnikov AK-74 ""Tactical""",0.5,650.0,2,0.35,0.545,60.0,5.45x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,6.0,2.0,ui\eft_ak74_tac_ui
wpn_eft_ak74_tac_romeo4_magd_off,"Kalashnikov AK-74 ""Tactical""",0.5,650.0,2,0.35,0.545,60.0,5.45x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,6.0,2.0,ui\eft_ak74_tac_ui
wpn_eft_ak74_tac_exps3_magd,"Kalashnikov AK-74 ""Tactical""",0.5,650.0,2,0.35,0.545,60.0,5.45x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,6.0,2.0,ui\eft_ak74_tac_ui
wpn_eft_ak74_tac_exps3_magd_off,"Kalashnikov AK-74 ""Tactical""",0.5,650.0,2,0.35,0.545,60.0,5.45x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,6.0,2.0,ui\eft_ak74_tac_ui
wpn_eft_ak74_tac_he510_magd,"Kalashnikov AK-74 ""Tactical""",0.5,650.0,2,0.35,0.545,60.0,5.45x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,6.0,2.0,ui\eft_ak74_tac_ui
wpn_eft_ak74_tac_he510_magd_off,"Kalashnikov AK-74 ""Tactical""",0.5,650.0,2,0.35,0.545,60.0,5.45x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,6.0,2.0,ui\eft_ak74_tac_ui
wpn_eft_akmsn_tac_cortex,Kalashnikov AKMSN Tactical,0.59,640.0,2,0.45,1.845,30.0,7.62x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,5.0,2.0,ui\eft_akmsn_tac_ui
wpn_eft_akmsn_tac_march_f_shorty,Kalashnikov AKMSN Tactical,0.59,640.0,2,0.45,1.845,30.0,7.62x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,5.0,2.0,ui\eft_akmsn_tac_ui
wpn_eft_akmsn_tac_e0t2_magd,Kalashnikov AKMSN Tactical,0.59,640.0,2,0.45,1.845,30.0,7.62x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,5.0,2.0,ui\eft_akmsn_tac_ui
wpn_eft_akmsn_tac_e0t2_magd_off,Kalashnikov AKMSN Tactical,0.59,640.0,2,0.45,1.845,30.0,7.62x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,5.0,2.0,ui\eft_akmsn_tac_ui
wpn_eft_akmsn_tac_uh1_magd_off,Kalashnikov AKMSN Tactical,0.59,640.0,2,0.45,1.845,30.0,7.62x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,5.0,2.0,ui\eft_akmsn_tac_ui
wpn_eft_akmsn_tac_romeo8_magd,Kalashnikov AKMSN Tactical,0.59,640.0,2,0.45,1.845,30.0,7.62x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,5.0,2.0,ui\eft_akmsn_tac_ui
wpn_eft_akmsn_tac_romeo8_magd_off,Kalashnikov AKMSN Tactical,0.59,640.0,2,0.45,1.845,30.0,7.62x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,5.0,2.0,ui\eft_akmsn_tac_ui
wpn_eft_akmsn_tac_exps3_magd,Kalashnikov AKMSN Tactical,0.59,640.0,2,0.45,1.845,30.0,7.62x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,5.0,2.0,ui\eft_akmsn_tac_ui
wpn_eft_akmsn_tac_exps3_magd_off,Kalashnikov AKMSN Tactical,0.59,640.0,2,0.45,1.845,30.0,7.62x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,5.0,2.0,ui\eft_akmsn_tac_ui
wpn_eft_akmsn_tac_he510_magd,Kalashnikov AKMSN Tactical,0.59,640.0,2,0.45,1.845,30.0,7.62x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,5.0,2.0,ui\eft_akmsn_tac_ui
wpn_eft_akmsn_tac_he510_magd_off,Kalashnikov AKMSN Tactical,0.59,640.0,2,0.45,1.845,30.0,7.62x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,5.0,2.0,ui\eft_akmsn_tac_ui
wpn_eft_rd704_ado,Rifle Dynamics RD-704,0.58,600.0,2,0.45,0.762,30.0,7.62x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,5.0,0.0,5.0,2.0,ui\eft_rd704_ui
wpn_eft_rd704_cortex,Rifle Dynamics RD-704,0.58,600.0,2,0.45,0.762,30.0,7.62x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,5.0,0.0,5.0,2.0,ui\eft_rd704_ui
wpn_eft_rd704_march_f_shorty,Rifle Dynamics RD-704,0.58,600.0,2,0.45,0.762,30.0,7.62x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,5.0,0.0,5.0,2.0,ui\eft_rd704_ui
wpn_g36c_tac30,G36C,0.5,750.0,2,0.29,0.568,30.0,5.56x45_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,2.0,5.0,2.0,ui\g36_pack_icon
wpn_eft_hk416_hk416_tac_cortex,HK 416A5 Tactical,0.49,700.0,2,0.19,0.556,60.0,5.56x45_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,5.0,6.0,2.0,ui\eft_hk416_ui
wpn_eft_hk416_hk416_tac_march_f_shorty,HK 416A5 Tactical,0.49,700.0,2,0.19,0.556,60.0,5.56x45_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,5.0,6.0,2.0,ui\eft_hk416_ui
wpn_eft_hk416_hk416_tac_e0t2_magd,HK 416A5 Tactical,0.49,700.0,2,0.19,0.556,60.0,5.56x45_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,5.0,6.0,2.0,ui\eft_hk416_ui
wpn_eft_hk416_hk416_tac_e0t2_magd_off,HK 416A5 Tactical,0.49,700.0,2,0.19,0.556,60.0,5.56x45_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,5.0,6.0,2.0,ui\eft_hk416_ui
wpn_eft_hk416_hk416_tac_uh1_magd_off,HK 416A5 Tactical,0.49,700.0,2,0.19,0.556,60.0,5.56x45_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,5.0,6.0,2.0,ui\eft_hk416_ui
wpn_eft_hk416_hk416_tac_c79,HK 416A5 Tactical,0.49,700.0,2,0.19,0.556,60.0,5.56x45_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,5.0,6.0,2.0,ui\eft_hk416_ui
wpn_m1a_magpul_tac30,Springfield Armory M1A 7.62x51 Rifle ,1.0,725.0,2,0.21,1.5,20.0,7.62x51_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Battle Rifle,0.0,2.0,6.0,2.0,ui\m1a_icon_duo
wpn_m1a_ebr_tac30,Mk 14 EBR,1.0,725.0,2,0.21,1.5,20.0,7.62x51_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Battle Rifle,0.0,0.0,6.0,2.0,ui\ebr_icon_duo
wpn_m1a_sass_tac30,Mk 14 EBR,1.0,725.0,2,0.21,1.5,20.0,7.62x51_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Battle Rifle,0.0,2.0,6.0,2.0,ui\ebr_icon_duo
wpn_m4_tac30,M4,0.49,750.0,2,0.28,0.556,30.0,5.56x45_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,30.0,62.0,5.0,2.0,ui\eft_m4_ui
wpn_m4_ado,M4,0.49,750.0,2,0.28,0.556,30.0,5.56x45_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,30.0,62.0,5.0,2.0,ui\eft_m4_ui
wpn_m4a1_tac30,M4A1,0.49,770.0,2,0.31,0.556,30.0,5.56x45_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,25.0,42.0,5.0,2.0,ui\eft_m4a1_ui
wpn_m4a1_ado,M4A1,0.49,770.0,2,0.31,0.556,30.0,5.56x45_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,25.0,42.0,5.0,2.0,ui\eft_m4a1_ui
wpn_eft_m4_lvoa_tac30,M4A1 LVOA-C,0.49,800.0,2,0.5,0.559,60.0,5.56x45_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,6.0,2.0,ui\eft_m4_lvoa_ui
wpn_eft_m4_lvoa_ado,M4A1 LVOA-C,0.49,800.0,2,0.5,0.559,60.0,5.56x45_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,6.0,2.0,ui\eft_m4_lvoa_ui
wpn_eft_m4_skull_ado,M4A1 SKULL,0.49,800.0,2,0.4,0.556,30.0,5.56x45_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,6.0,2.0,ui\eft_m4_skull_ui
wpn_eft_m4_mini_ado,Micro M4,0.49,800.0,2,0.31,0.556,20.0,5.56x45_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,4.0,2.0,ui\eft_m4_mini_ui
wpn_eft_m4_adar_ado,M4A1 ADAR,0.49,700.0,2,0.5,0.559,20.0,5.56x45_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,6.0,2.0,ui\eft_m4_adar_ui
wpn_eft_m4_sai_gry_tac30,M4A1 SAI GRY,0.49,800.0,2,0.21,0.556,60.0,5.56x45_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,5.0,2.0,ui\eft_m4_sai_gry_ui
wpn_eft_m4_sai_gry_ado,M4A1 SAI GRY,0.49,800.0,2,0.21,0.556,60.0,5.56x45_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,5.0,2.0,ui\eft_m4_sai_gry_ui
wpn_eft_m4_viper_tac30,M4A1 VIPER,0.49,800.0,2,0.19,0.556,60.0,5.56x45_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,5.0,2.0,ui\eft_m4_viper_ui
wpn_eft_m4_viper_ado,M4A1 VIPER,0.49,800.0,2,0.19,0.556,60.0,5.56x45_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,5.0,2.0,ui\eft_m4_viper_ui
wpn_mp18_march_f_shorty,Baikal MP18,1.0,1000.0,2,0.27,5.84,1.0,7.62x54_7h1,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Battle Rifle,0.0,0.0,5.0,1.0,ui\eft_mp18_ui
wpn_mp18_black_march_f_shorty,Baikal MP18 Plastic Polymer,1.0,1000.0,2,0.27,5.84,1.0,7.62x54_7h1,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Battle Rifle,0.0,1.0,5.0,1.0,ui\eft_mp18_ui
wpn_eft_mpx_ado,SIG MPX,0.47,850.0,2,0.57,0.556,30.0,9x19_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,0.0,0.0,4.0,2.0,ui\eft_mpx_ui
wpn_eft_p90_ado,FN P90,0.46,900.0,1,0.35,0.41,50.0,5.7x28_ss190,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),SMG/PDW,0.0,0.0,4.0,2.0,ui\ui_eft_p90
wpn_eft_rsass_tac30,Remington R11 RSASS,1.0,650.0,2,0.15,1.65,20.0,7.62x51_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Battle Rifle,10.0,12.0,6.0,2.0,ui\wpn_maid_ports
wpn_eft_sag545_tac30,SAG AK-545 Carbine,0.5,650.0,2,0.3,0.545,30.0,5.45x39_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Assault Rifle,6.0,22.0,5.0,2.0,ui\wpn_maid_ports
wpn_eft_saiga_12k_tac30,Saiga-12K,0.78,225.0,2,0.55,6.88,20.0,12x70_buck,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Shotgun,0.0,0.0,5.0,2.0,ui\frostysaigas_icon
wpn_eft_sr25_tac30,Knight's Armament Company SR-25,1.0,650.0,2,0.18,1.5,20.0,7.62x51_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Sniper/DMR,9.0,14.0,6.0,2.0,ui\wpn_maid_ports
wpn_eft_sv98_tac30,SV-98,1.1,30.0,2,0.08,2.81,10.0,7.62x54_7h1,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Battle Rifle,0.0,0.0,6.0,1.0,ui\eft_sv98_duo_ui
wpn_eft_sv98_ado,SV-98,1.1,30.0,2,0.08,2.81,10.0,7.62x54_7h1,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Battle Rifle,0.0,0.0,6.0,1.0,ui\eft_sv98_duo_ui
wpn_eft_sv98_custom_tac30,SV-98 OV,1.1,33.0,2,0.06,2.81,10.0,7.62x54_7h1,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Battle Rifle,0.0,3.0,6.0,1.0,ui\eft_sv98_duo_ui
wpn_eft_sv98_custom_ado,SV-98 OV,1.1,33.0,2,0.06,2.81,10.0,7.62x54_7h1,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Battle Rifle,0.0,3.0,6.0,1.0,ui\eft_sv98_duo_ui
wpn_eft_svd_tac_ado,SVDS Tactical Sniper Rifle,1.1,60.0,2,0.092,2.78,10.0,7.62x54_7h1,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Sniper/DMR,0.0,2.0,6.0,2.0,ui\eft_svd_ui
wpn_eft_svd_tac_tac30,SVDS Tactical Sniper Rifle,1.1,60.0,2,0.092,2.78,10.0,7.62x54_7h1,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Sniper/DMR,0.0,2.0,6.0,2.0,ui\eft_svd_ui
wpn_eft_svd_tac_march_f_shorty,SVDS Tactical Sniper Rifle,1.1,60.0,2,0.092,2.78,10.0,7.62x54_7h1,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Sniper/DMR,0.0,2.0,6.0,2.0,ui\eft_svd_ui
wpn_eft_svd_tac_e0t2_magd,SVDS Tactical Sniper Rifle,1.1,60.0,2,0.092,2.78,10.0,7.62x54_7h1,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Sniper/DMR,0.0,2.0,6.0,2.0,ui\eft_svd_ui
wpn_eft_svd_tac_e0t2_magd_off,SVDS Tactical Sniper Rifle,1.1,60.0,2,0.092,2.78,10.0,7.62x54_7h1,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Sniper/DMR,0.0,2.0,6.0,2.0,ui\eft_svd_ui
wpn_eft_svd_tac_uh1_magd_off,SVDS Tactical Sniper Rifle,1.1,60.0,2,0.092,2.78,10.0,7.62x54_7h1,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Sniper/DMR,0.0,2.0,6.0,2.0,ui\eft_svd_ui
wpn_eft_svd_tac_romeo8_magd,SVDS Tactical Sniper Rifle,1.1,60.0,2,0.092,2.78,10.0,7.62x54_7h1,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Sniper/DMR,0.0,2.0,6.0,2.0,ui\eft_svd_ui
wpn_eft_svd_tac_romeo8_magd_off,SVDS Tactical Sniper Rifle,1.1,60.0,2,0.092,2.78,10.0,7.62x54_7h1,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Sniper/DMR,0.0,2.0,6.0,2.0,ui\eft_svd_ui
wpn_eft_svd_tac_romeo4_magd,SVDS Tactical Sniper Rifle,1.1,60.0,2,0.092,2.78,10.0,7.62x54_7h1,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Sniper/DMR,0.0,2.0,6.0,2.0,ui\eft_svd_ui
wpn_eft_svd_tac_romeo4_magd_off,SVDS Tactical Sniper Rifle,1.1,60.0,2,0.092,2.78,10.0,7.62x54_7h1,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Sniper/DMR,0.0,2.0,6.0,2.0,ui\eft_svd_ui
wpn_eft_svd_tac_exps3_magd,SVDS Tactical Sniper Rifle,1.1,60.0,2,0.092,2.78,10.0,7.62x54_7h1,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Sniper/DMR,0.0,2.0,6.0,2.0,ui\eft_svd_ui
wpn_eft_svd_tac_exps3_magd_off,SVDS Tactical Sniper Rifle,1.1,60.0,2,0.092,2.78,10.0,7.62x54_7h1,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Sniper/DMR,0.0,2.0,6.0,2.0,ui\eft_svd_ui
wpn_eft_svd_tac_he510_magd,SVDS Tactical Sniper Rifle,1.1,60.0,2,0.092,2.78,10.0,7.62x54_7h1,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Sniper/DMR,0.0,2.0,6.0,2.0,ui\eft_svd_ui
wpn_eft_svd_tac_he510_magd_off,SVDS Tactical Sniper Rifle,1.1,60.0,2,0.092,2.78,10.0,7.62x54_7h1,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Sniper/DMR,0.0,2.0,6.0,2.0,ui\eft_svd_ui
wpn_eft_t5k_tac30,ORSIS T-5000M,1.3,40.0,2,0.05,2.72,5.0,7.62x51_fmj,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Battle Rifle,0.0,0.0,6.0,2.0,ui\t5k_icon
wpn_eft_trg_tac30,Sako TRG M10,1.3,40.0,2,0.05,2.72,8.0,magnum_300,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Sniper/DMR,0.0,0.0,6.0,2.0,ui\eft_trg_icon
wpn_eft_trg_ado,Sako TRG M10,1.3,40.0,2,0.05,2.72,8.0,magnum_300,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Sniper/DMR,0.0,0.0,6.0,2.0,ui\eft_trg_icon
wpn_eft_trg_black_tac30,Sako TRG M10 Black,1.3,40.0,2,0.05,2.72,8.0,magnum_300,1000000135-(01) EFT 3DSS And PRS Module Full - 12.19.25 (ONLY ENABLE FOR 3DSS AND PRS),Sniper/DMR,0.0,0.0,6.0,2.0,ui\eft_trg_black_icon
